"","pair","country","institute","subfield","doi","owner","position_author_supervisor","concern_methods_tools_devlpmnt_or_review","thesis_year","thesis_title","thesis_link","oa_status_unpaywall","issn","journal","publisher","publication_date_unpaywall","is_open_data","open_data_category","is_open_code","open_data_statements","open_code_statements","downloaded","oa_status","numbat","referenceid","dup","category_numbat_true_false","is_open_data_manually_verified","category","open_data_ever","open_data_numbat_ever"
"339",107,"the netherlands","groningen umc","pharmacology","10.1186/s13613-020-00652-0","candidate","na","no",2022,"acute metabolic effects of metformin during critical illness","10.33612/diss.202784263","gold","2110-5820","Annals of Intensive Care","Springer Science and Business Media LLC","26/03/2020",TRUE,"supplement",FALSE,"all data presented in table 1",NA,TRUE,TRUE,"no_open_data",64,FALSE,FALSE,FALSE,2,1,1
"340",107,"the netherlands","groningen umc","pharmacology","10.1136/bmjdrc-2019-000816","candidate","na","no",2022,"acute metabolic effects of metformin during critical illness","10.33612/diss.202784262","gold","2052-4897","BMJ Open Diabetes Research & Care","BMJ","1/8/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"341",108,"the netherlands","groningen umc","oncology","10.1016/j.radonc.2021.09.003","candidate","na","no",2022,"advanced treatment planning: robust optimization and proton rbe","10.33612/diss.203011060","hybrid","0167-8140","Radiotherapy and Oncology","Elsevier BV","1/9/21",FALSE,NA,TRUE,NA,"all matlab code was reviewed by the second author (as) and is included in the supplementary material. all matlab code was reviewed by the second author (as) and is included in the supplementary material.",TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"342",108,"the netherlands","groningen umc","oncology","10.1016/j.radonc.2020.09.001","candidate","na","no",2022,"advanced treatment planning: robust optimization and proton rbe","10.33612/diss.203011061","hybrid","0167-8140","Radiotherapy and Oncology","Elsevier BV","1/1/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"343",108,"the netherlands","groningen umc","oncology","10.1088/1361-6560/ab5e97","candidate","na","no",2022,"advanced treatment planning: robust optimization and proton rbe","10.33612/diss.203011062","green","1361-6560","Physics in Medicine & Biology","IOP Publishing","17/01/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"344",108,"the netherlands","groningen umc","oncology","10.1016/j.radonc.2019.03.019","candidate","na","no",2022,"advanced treatment planning: robust optimization and proton rbe","10.33612/diss.203011063","green","0167-8140","Radiotherapy and Oncology","Elsevier BV","1/7/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"345",109,"the netherlands","groningen umc","immunology","10.1016/j.jaad.2021.11.061","candidate","na","no",2022,"autoimmune bullous diseases: insights into diagnosis and disease management","10.33612/diss.219399496","hybrid","0190-9622","Journal of the American Academy of Dermatology","Elsevier BV","1/12/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"346",109,"the netherlands","groningen umc","immunology","10.1001/jamadermatol.2021.1036","candidate","na","no",2022,"autoimmune bullous diseases: insights into diagnosis and disease management","10.33612/diss.219399495","green","2168-6068","JAMA Dermatology","American Medical Association (AMA)","1/7/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"347",110,"the netherlands","groningen umc","infection","10.1038/s41598-020-69084-x","candidate","na","no",2022,"biofilms and biocompatibility: discovering alternative targets for preventing biomaterial-associated infections","10.33612/diss.213355628","gold","2045-2322","Scientific Reports","Springer Science and Business Media LLC","21/07/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"348",110,"the netherlands","groningen umc","infection","10.3389/fcimb.2021.799845","candidate","na","no",2022,"biofilms and biocompatibility: discovering alternative targets for preventing biomaterial-associated infections","10.33612/diss.213355629","gold","2235-2988","Frontiers in Cellular and Infection Microbiology","Frontiers Media SA","17/01/2022",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"349",111,"the netherlands","groningen umc","epidemiology","10.1016/j.breast.2021.12.004","candidate","na","no",2022,"breast cancer screening in europe and china: strategy evaluation and optimization","10.33612/diss.195241199","gold","0960-9776","The Breast","Elsevier BV","1/12/21",TRUE,"supplement",FALSE,"tumour incidence model  tumour growth model  self-detection diameter (mm) mammographic breast density  tumour induction mammography  ap-mri  variables  estimates (95% ci)  distribution  reference  lifetime risk for heterogeneously dense breasts until age 75 lifetime risk for extremely dense breasts until age 75 mean onset age spread tumour volume doubling time (tvdt) per age group <50 50e70 >70 log-transformed mean of self-detection size spread of self-detection size bi-rads density distribution 50e60 years 60e70 years >70 years mean area percent density (m) probability of tumour induction due to radiation per gy radiation dose (per screen) in mgy speciﬁcity sensitivity (as a function of tumour size and breast density)  15.5% (14.5e16.6) 20.2% (18.8e21.6) 67.9 (65.7e70.1) 21.1 (19.2e22.9) 80 (28) days 157 (25) days 188 (52) days 2.9 (2.8e2.9) 0.6 (0.4e0.7) a b c d 0 0 0.67 0.33 0 0.43 0.43 0.14 0.29 0.35 0.31 0.05 0.06 0.16 0.40 0.83 0.51 (0.28e0.83) 3 (1e5) 0.89 (0.88e0.89) please see supplementary data 1 0.95 (0.83e0.99) 0.87 (0.86e0.89)  normal  7 24-25  log normal  26  log normal  27  e  28  normal normal normal normal e  29 20 20 30 31  normal normal  1532  sensitivity speciﬁcity  abbreviations: ci ¼ conﬁdence interval; tvdt ¼ tumour volume doubling time; bi-rads¼ breast imaging reporting and data system; ap-mri ¼ abbreviated protocol magnetic resonance imaging.",NA,TRUE,TRUE,"no_open_data",66,FALSE,FALSE,FALSE,2,0,0
"350",111,"the netherlands","groningen umc","epidemiology","10.1007/s00330-020-06812-x","candidate","na","no",2022,"breast cancer screening in europe and china: strategy evaluation and optimization","10.33612/diss.195241197","hybrid","0938-7994,1432-1084","European Radiology","Springer Science and Business Media LLC","7/5/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"351",111,"the netherlands","groningen umc","epidemiology","10.34172/ijhpm.2021.62","candidate","na","no",2022,"breast cancer screening in europe and china: strategy evaluation and optimization","10.33612/diss.195241198","gold","2322-5939","International Journal of Health Policy and Management","Maad Rayan Publishing Company","4/7/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"352",111,"the netherlands","groningen umc","epidemiology","10.1016/j.breast.2020.12.003","candidate","na","no",2022,"breast cancer screening in europe and china: strategy evaluation and optimization","10.33612/diss.195241200","gold","0960-9776","The Breast","Elsevier BV","1/2/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"353",112,"the netherlands","groningen umc","plastic surgery","10.1016/j.bjps.2022.01.021","candidate","na","no",2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications","10.33612/diss.208407476","hybrid","1748-6815","Journal of Plastic, Reconstructive & Aesthetic Surgery","Elsevier BV","1/1/22",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"354",112,"the netherlands","groningen umc","plastic surgery","10.1016/j.heliyon.2022.e09381","candidate","na","no",2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications","10.33612/diss.208407475","green","2405-8440","Heliyon","Elsevier BV","1/5/22",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"355",112,"the netherlands","groningen umc","plastic surgery","10.1177/1457496919826711","candidate","na","no",2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications","10.33612/diss.208407476","green","1457-4969,1799-7267","Scandinavian Journal of Surgery","SAGE Publications","3/2/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"356",112,"the netherlands","groningen umc","plastic surgery","10.1097/GOX.0000000000004002","candidate","na","no",2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications","10.33612/diss.208407474","gold","2169-7574","Plastic and Reconstructive Surgery - Global Open","Ovid Technologies (Wolters Kluwer Health)","1/12/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"357",113,"the netherlands","groningen umc","pediatric cardiology","10.1016/j.jpeds.2020.05.051","candidate","na","no",2022,"bridging the gaps in pediatric pulmonary arterial hypertension","10.33612/diss.194601063","green","0022-3476","The Journal of Pediatrics","Elsevier BV","1/10/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"358",113,"the netherlands","groningen umc","pediatric cardiology","10.1183/13993003.01120-2020","candidate","na","no",2022,"bridging the gaps in pediatric pulmonary arterial hypertension","10.33612/diss.194601064","green","0903-1936,1399-3003","European Respiratory Journal","European Respiratory Society (ERS)","27/08/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"359",114,"the netherlands","groningen umc","vascular medicine","10.1080/09638288.2020.1752318","candidate","na","no",2022,"central sensitization and physical functioning in patients with chronic low back pain","10.33612/diss.211422566","hybrid","0963-8288,1464-5165","Disability and Rehabilitation","Informa UK Limited","20/04/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"360",114,"the netherlands","groningen umc","vascular medicine","10.1080/09638288.2021.1962991","candidate","na","no",2022,"central sensitization and physical functioning in patients with chronic low back pain","10.33612/diss.211422567","hybrid","0963-8288,1464-5165","Disability and Rehabilitation","Informa UK Limited","24/08/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"361",114,"the netherlands","groningen umc","vascular medicine","10.1016/j.msksp.2020.102200","candidate","na","no",2022,"central sensitization and physical functioning in patients with chronic low back pain","10.33612/diss.211422568","hybrid","2468-7812","Musculoskeletal Science and Practice","Elsevier BV","1/10/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"362",114,"the netherlands","groningen umc","vascular medicine","10.1136/bmjopen-2019-031592","candidate","na","no",2022,"central sensitization and physical functioning in patients with chronic low back pain","10.33612/diss.211422569","gold","2044-6055,2044-6055","BMJ Open","BMJ","1/3/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"363",115,"the netherlands","groningen umc","pathology","10.1200/PO.20.00008","candidate","na","no",2022,"clinical decision-making strategies for rare somatic variants in cancer","10.33612/diss.213504209","green","2473-4284","JCO Precision Oncology","American Society of Clinical Oncology (ASCO)","1/11/20",TRUE,"field-specific repository",FALSE,"cases from within the hospital’s regional network are typically proﬁled in the iso-nen-15189:2012– accredited umcg molecular pathology laboratory.2324 somatic variants are annotated according to the human genome variant society recommendations for the  description of sequence variants.25-27 variants are classiﬁed as single nucleotide polymorphisms (snps) on the basis of the variant allele frequency in combination with a database search consulted for known snps (including dbsnp exac gnomad and the 1000 genomes browser).28-31 actionability of oncogenic variants is tiered according to the 2017 american college of medical genetics and genomics (acmg)/asco/college of american pathologists (cap) guidelines32 by consulting knowledge databases (cbioportal civic clinvar cosmic jax-ckb and oncokb) and by a systematic review of the literature.33-38 prior experience with similar cases within the mtb including potential response to therapy is included in this assessment.",NA,TRUE,TRUE,"no_open_data",67,FALSE,FALSE,FALSE,2,0,0
"364",115,"the netherlands","groningen umc","pathology","10.1002/onco.13580","candidate","na","no",2022,"clinical decision-making strategies for rare somatic variants in cancer","10.33612/diss.213504207","hybrid","1083-7159,1549-490X","The Oncologist","Wiley","10/11/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"365",115,"the netherlands","groningen umc","pathology","10.3390/cancers13143641","candidate","na","no",2022,"clinical decision-making strategies for rare somatic variants in cancer","10.33612/diss.213504208","gold","2072-6694","Cancers","MDPI AG","20/07/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"366",115,"the netherlands","groningen umc","pathology","10.3390/diagnostics12030668","candidate","na","no",2022,"clinical decision-making strategies for rare somatic variants in cancer","10.33612/diss.213504210","gold","2075-4418","Diagnostics","MDPI AG","9/3/22",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"367",116,"the netherlands","groningen umc","radiation oncology","10.1007/s10916-022-01810-6","candidate","na","no",2022,"deep learning for cardiac imaging","10.33612/diss.195173422","hybrid","1573-689X","Journal of Medical Systems","Springer Science and Business Media LLC","25/03/2022",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"368",116,"the netherlands","groningen umc","radiation oncology","10.1016/j.ejrad.2020.109114","candidate","na","no",2022,"deep learning for cardiac imaging","10.33612/diss.195173421","green","0720-048X","European Journal of Radiology","Elsevier BV","1/8/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"369",117,"the netherlands","groningen umc","immunology","10.1016/j.ijpharm.2020.119893","candidate","na","no",2022,"design and experimental studies on squalene-gusperimus nanoparticles for managing immune responses against microencapsulated islets in the immediate posttransplant period","10.33612/diss.211898807","green","0378-5173","International Journal of Pharmaceutics","Elsevier BV","1/11/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"370",117,"the netherlands","groningen umc","immunology","10.1080/21691401.2021.1999968","candidate","na","no",2022,"design and experimental studies on squalene-gusperimus nanoparticles for managing immune responses against microencapsulated islets in the immediate posttransplant period","10.33612/diss.211898808","gold","2169-1401,2169-141X","Artificial Cells, Nanomedicine, and Biotechnology","Informa UK Limited","1/1/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"371",118,"the netherlands","groningen umc","pharmaceutical biology","10.1002/anie.202110719","candidate","na","no",2022,"designing biocatalysts for non-natural carboligations","10.33612/diss.206450318","hybrid","1433-7851,1521-3773","Angewandte Chemie International Edition","Wiley","5/10/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"372",118,"the netherlands","groningen umc","pharmaceutical biology","10.1021/acscatal.1c03911","candidate","na","no",2022,"designing biocatalysts for non-natural carboligations","10.33612/diss.206450319","hybrid","2155-5435,2155-5435","ACS Catalysis","American Chemical Society (ACS)","15/10/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"373",118,"the netherlands","groningen umc","pharmaceutical biology","10.1002/cbic.202100644","candidate","na","no",2022,"designing biocatalysts for non-natural carboligations","10.33612/diss.206450320","hybrid","1439-4227,1439-7633","ChemBioChem","Wiley","2/2/22",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"374",119,"the netherlands","groningen umc","adolescent psychiatry","10.1007/s00787-021-01809-3","candidate","na","no",2022,"deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology","10.33612/diss.215191995","hybrid","1018-8827,1435-165X","European Child & Adolescent Psychiatry","Springer Science and Business Media LLC","13/06/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"375",119,"the netherlands","groningen umc","adolescent psychiatry","10.1038/s41598-021-94426-8","candidate","na","no",2022,"deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology","10.33612/diss.215191996","gold","2045-2322","Scientific Reports","Springer Science and Business Media LLC","22/07/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"376",119,"the netherlands","groningen umc","adolescent psychiatry","10.1016/j.neuroimage.2021.118729","candidate","na","no",2022,"deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology","10.33612/diss.215191997","gold","1053-8119","NeuroImage","Elsevier BV","1/11/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"377",120,"the netherlands","groningen umc","nuclear medicine","10.1007/s00259-019-04481-7","candidate","na","no",2022,"diagnostic avenues in (post-transplant) lymphoproliferative disorders","10.33612/diss.195399646","hybrid","1619-7070,1619-7089","European Journal of Nuclear Medicine and Molecular Imaging","Springer Science and Business Media LLC","24/08/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"378",120,"the netherlands","groningen umc","nuclear medicine","10.2967/jnumed.119.239624","candidate","na","no",2022,"diagnostic avenues in (post-transplant) lymphoproliferative disorders","10.33612/diss.195399645","green","0161-5505,2159-662X","Journal of Nuclear Medicine","Society of Nuclear Medicine","31/01/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"379",121,"the netherlands","groningen umc","neuroscience","10.1016/j.schres.2019.01.023","candidate","na","no",2022,"dysfunction of the motivational brain: evidence from anxiety and schizophrenia","10.33612/diss.219070985","green","0920-9964","Schizophrenia Research","Elsevier BV","1/6/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"380",121,"the netherlands","groningen umc","neuroscience","10.1016/j.neuroimage.2020.116957","candidate","na","no",2022,"dysfunction of the motivational brain: evidence from anxiety and schizophrenia","10.33612/diss.219070986","gold","1053-8119","NeuroImage","Elsevier BV","1/9/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"381",122,"the netherlands","groningen umc","epidemiology","10.1186/s12889-019-7926-3","candidate","na","no",2022,"early childhood physical activity behaviour and the development of overweight","10.33612/diss.219379602","gold","1471-2458","BMC Public Health","Springer Science and Business Media LLC","1/12/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"382",122,"the netherlands","groningen umc","epidemiology","10.3390/ijerph17249526","candidate","na","no",2022,"early childhood physical activity behaviour and the development of overweight","10.33612/diss.219379603","gold","1660-4601","International Journal of Environmental Research and Public Health","MDPI AG","19/12/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"383",123,"the netherlands","groningen umc","cardiology","10.1002/ejhf.2197","candidate","na","no",2022,"electrolyte disturbances in heart failure: focus on sodium and potassium","10.33612/diss.196047236","hybrid","1388-9842,1879-0844","European Journal of Heart Failure","Wiley","11/5/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"384",123,"the netherlands","groningen umc","cardiology","10.1002/ejhf.1640","candidate","na","no",2022,"electrolyte disturbances in heart failure: focus on sodium and potassium","10.33612/diss.196047233","green","1388-9842,1879-0844","European Journal of Heart Failure","Wiley","18/12/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"385",123,"the netherlands","groningen umc","cardiology","10.1016/j.jchf.2019.07.010","candidate","na","no",2022,"electrolyte disturbances in heart failure: focus on sodium and potassium","10.33612/diss.196047234","green","2213-1779","JACC: Heart Failure","Elsevier BV","1/11/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"386",123,"the netherlands","groningen umc","cardiology","10.1002/ejhf.1079","candidate","na","no",2022,"electrolyte disturbances in heart failure: focus on sodium and potassium","10.33612/diss.196047235","green","1388-9842","European Journal of Heart Failure","Wiley","12/1/18",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"387",124,"the netherlands","groningen umc","medical microbiology","10.1099/mgen.0.000695","candidate","na","no",2022,"exploring next-generation sequencing in clinical microbiology: identification, characterization and typing of pathogens","10.33612/diss.218469376","gold","2057-5858","Microbial Genomics","Microbiology Society","26/11/2021",TRUE,"field-specific repository, general-purpose repository, supplement",FALSE,"1   peker et al. microbial genomics 2021;7:000695  data summary  impact statement  (1) illumina and ont sequencing read files for 24 isolates have been deposited in the ncbi sra database accessible through bioproject number prjna720906. (2) the supplementary data deposited in the figshare repository can be accessed at the following link: https://​ doi.​org/​10.​6084/​m9.​figshare.​17075987.​v1.    raw data (table s3",NA,TRUE,TRUE,"open_data",172,FALSE,TRUE,TRUE,2,1,1
"388",124,"the netherlands","groningen umc","medical microbiology","10.3390/microorganisms6010006","candidate","na","no",2022,"exploring next-generation sequencing in clinical microbiology: identification, characterization and typing of pathogens","10.33612/diss.218469374","gold","2076-2607","Microorganisms","MDPI AG","11/1/18",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"389",124,"the netherlands","groningen umc","medical microbiology","10.3389/fmicb.2019.00620","candidate","na","no",2022,"exploring next-generation sequencing in clinical microbiology: identification, characterization and typing of pathogens","10.33612/diss.218469375","gold","1664-302X","Frontiers in Microbiology","Frontiers Media SA","16/04/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"390",125,"the netherlands","groningen umc","psychology","10.3389/ijph.2021.607199","candidate","na","no",2022,"families at risk and the role of the care system","10.33612/diss.198180263","gold","1661-8564","International Journal of Public Health","Frontiers Media SA","29/03/2021",TRUE,"data availability statement",FALSE,"data availability statement the raw data supporting the conclusions of this article will be made available by the authors without undue reservation. 7  march 2021 | volume 66 | article 607199",NA,TRUE,TRUE,"no_open_data",173,FALSE,FALSE,FALSE,2,1,1
"391",125,"the netherlands","groningen umc","psychology","10.3390/ijerph16101678","candidate","na","no",2022,"families at risk and the role of the care system","10.33612/diss.198180262","gold","1660-4601","International Journal of Environmental Research and Public Health","MDPI AG","14/05/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"392",126,"the netherlands","groningen umc","allied health care","10.1093/geront/gnaa151","candidate","na","no",2022,"family, health, and wellbeing: the lives of chinese immigrants in the netherlands","10.33612/diss.208580741","hybrid","0016-9013,1758-5341","The Gerontologist","Oxford University Press (OUP)","13/10/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,1
"393",126,"the netherlands","groningen umc","allied health care","10.1177/23337214221083470","candidate","na","no",2022,"family, health, and wellbeing: the lives of chinese immigrants in the netherlands","10.33612/diss.208580742","gold","2333-7214,2333-7214","Gerontology and Geriatric Medicine","SAGE Publications","1/1/22",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,1
"394",127,"the netherlands","groningen umc","hematology","10.1111/jth.14388","candidate","na","no",2022,"fixed dosing of prothrombin complex concentrate: unpersonalizing medicine","10.33612/diss.198281380","hybrid","1538-7933","Journal of Thrombosis and Haemostasis","Wiley","13/02/2019",TRUE,"supplement",FALSE,"table 2 [18]. results the full dataset",NA,TRUE,TRUE,"no_open_data",78,FALSE,FALSE,FALSE,2,1,1
"395",127,"the netherlands","groningen umc","hematology","10.1016/j.annemergmed.2021.06.016","candidate","na","no",2022,"fixed dosing of prothrombin complex concentrate: unpersonalizing medicine","10.33612/diss.198281381","green","0196-0644","Annals of Emergency Medicine","Elsevier BV","1/9/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"396",128,"the netherlands","groningen umc","pharmacology","10.1080/09638288.2020.1763485","candidate","na","no",2022,"focus on functioning in person-centered nurse-led diabetes care: an exploration of views of patients and healthcare providers, in particular the nursing profession, on person-centered diabetes care and patient factors affecting health outcomes","10.33612/diss.213502879","hybrid","0963-8288,1464-5165","Disability and Rehabilitation","Informa UK Limited","18/05/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"397",128,"the netherlands","groningen umc","pharmacology","10.1111/hex.12586","candidate","na","no",2022,"focus on functioning in person-centered nurse-led diabetes care: an exploration of views of patients and healthcare providers, in particular the nursing profession, on person-centered diabetes care and patient factors affecting health outcomes","10.33612/diss.213502880","gold","1369-6513","Health Expectations","Wiley","21/06/2017",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"398",129,"the netherlands","groningen umc","internal medicine","10.1093/jn/nxab303","candidate","na","no",2022,"gaps in differentiated thyroid carcinoma guidelines","10.33612/diss.198612815","hybrid","0022-3166,1541-6100","The Journal of Nutrition","Oxford University Press (OUP)","29/09/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"399",129,"the netherlands","groningen umc","internal medicine","10.1210/clinem/dgab691","candidate","na","no",2022,"gaps in differentiated thyroid carcinoma guidelines","10.33612/diss.198612818","hybrid","0021-972X,1945-7197","The Journal of Clinical Endocrinology & Metabolism","The Endocrine Society","17/09/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"400",129,"the netherlands","groningen umc","internal medicine","10.1089/thy.2021.0179","candidate","na","no",2022,"gaps in differentiated thyroid carcinoma guidelines","10.33612/diss.198612816","green","1050-7256,1557-9077","Thyroid","Mary Ann Liebert Inc","13/09/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"401",129,"the netherlands","groningen umc","internal medicine","10.1089/thy.2018.0195","candidate","na","no",2022,"gaps in differentiated thyroid carcinoma guidelines","10.33612/diss.198612817","green","1050-7256,1557-9077","Thyroid","Mary Ann Liebert Inc","1/1/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"402",130,"the netherlands","groningen umc","gynecology","10.1111/cas.14680","candidate","na","no",2022,"genotypic and phenotypic determinants of immunity across gynecological malignancies","10.33612/diss.213654037","gold","1347-9032,1349-7006","Cancer Science","Wiley","20/11/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"403",130,"the netherlands","groningen umc","gynecology","10.3390/cancers14081924","candidate","na","no",2022,"genotypic and phenotypic determinants of immunity across gynecological malignancies","10.33612/diss.213654038","gold","2072-6694","Cancers","MDPI AG","11/4/22",FALSE,NA,TRUE,NA,"next single-end reads were aligned to the human reference genome hg38 using star (version 2.5.2 available from https://github.com/alexdobin/star/releases accessed on 21 february 2022).",TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"404",131,"the netherlands","groningen umc","health sciences","10.1016/j.vhri.2020.12.006","candidate","na","no",2022,"health-economics of vaccines in Ethiopia: equity considerations and cost-effectiveness analysis","10.33612/diss.206070533","green","2212-1099","Value in Health Regional Issues","Elsevier BV","1/9/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"405",131,"the netherlands","groningen umc","health sciences","10.3390/vaccines8030505","candidate","na","no",2022,"health-economics of vaccines in Ethiopia: equity considerations and cost-effectiveness analysis","10.33612/diss.206070529","gold","2076-393X","Vaccines","MDPI AG","4/9/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
